08, 160, 170, 079, 10.0, 0.150
08, 160, 180, 078, 10.0, 0.150
08, 060, 260, 084, 10.0, 0.150
08, 280, 290, 070, 10.0, 0.150
08, 300, 310, 086, 10.0, 0.150
09, 010, 020, 055, 3.2, 0.064
09, 020, 030, 074, 10.0, 0.159
09, 030, 040, 084, 10.0, 0.160
09, 040, 050, 086, 10.0, 0.160
09, 050, 060, 074, 10.0, 0.159
09, 060, 070, 074, 10.0, 0.159
09, 070, 270, 087, 10.0, 0.159
09, 270, 280, 069, 10.0, 0.159
09, 280, 300, 082, 10.0, 0.159
09, 300, 320, 085, 10.0, 0.159
09, 030, 350, 070, 10.0, 0.158
09, 350, 080, 080, 10.0, 0.158
09, 350, 090, 074, 10.0, 0.158
09, 350, 100, 081, 10.0, 0.158
09, 040, 130, 078, 10.0, 0.158
09, 050, 190, 071, 10.0, 0.158
09, 190, 200, 083, 10.0, 0.158
09, 190, 210, 084, 10.0, 0.159
09, 210, 220, 076, 10.0, 0.158
09, 210, 230, 083, 10.0, 0.158
09, 230, 240, 072, 10.0, 0.158
09, 230, 250, 072, 10.0, 0.158
09, 020, 330, 074, 10.0, 0.157
09, 330, 110, 080, 10.0, 0.158
09, 330, 120, 078, 10.0, 0.158
09, 050, 340, 092, 10.0, 0.158
09, 340, 140, 080, 10.0, 0.158
09, 340, 150, 083, 10.0, 0.158
09, 340, 160, 084, 10.0, 0.158
09, 160, 170, 082, 10.0, 0.158
09, 160, 180, 081, 10.0, 0.158
09, 060, 260, 087, 10.0, 0.158
09, 280, 290, 072, 10.0, 0.158
09, 300, 310, 089, 10.0, 0.159
10, 010, 020, 055, 1.5, 0.175
10, 020, 030, 001, 7.0, 0.361
10, 030, 040, 001, 7.2, 0.363
10, 040, 050, 001, 7.3, 0.363
10, 050, 060, 001, 7.4, 0.361
10, 060, 070, 001, 7.5, 0.361
10, 070, 270, 001, 7.5, 0.362
10, 270, 280, 001, 7.5, 0.362
10, 280, 300, 001, 7.6, 0.362
10, 300, 320, 001, 7.6, 0.362
10, 030, 350, 001, 7.4, 0.359
10, 350, 080, 001, 7.5, 0.359
10, 350, 090, 001, 7.5, 0.359
10, 350, 100, 001, 7.5, 0.359
10, 040, 130, 001, 7.5, 0.359
10, 050, 190, 001, 7.4, 0.361
10, 190, 200, 001, 7.5, 0.360
10, 190, 210, 001, 7.5, 0.361
10, 210, 220, 001, 7.6, 0.361
10, 210, 230, 001, 7.5, 0.361
10, 230, 240, 001, 7.6, 0.361
10, 230, 250, 001, 7.6, 0.361
10, 020, 330, 001, 7.2, 0.356
10, 330, 110, 001, 7.5, 0.359
10, 330, 120, 001, 7.5, 0.359
10, 050, 340, 001, 7.5, 0.361
10, 340, 140, 001, 7.5, 0.361
10, 340, 150, 001, 7.5, 0.361
10, 340, 160, 001, 7.5, 0.361
10, 160, 170, 001, 7.6, 0.361
10, 160, 180, 001, 7.6, 0.361
10, 060, 260, 001, 7.5, 0.360
10, 280, 290, 001, 7.6, 0.362
10, 300, 310, 001, 7.6, 0.362
